District of Columbia,Federal District,United States,US,38.902070087948296,-77.01524005570089,25
Florida,State,United States,US,27.713820994864765,-83.98633879603115,360
Georgia,State,United States,US,32.302176576834775,-83.2965115352378,218
Georgia,State,United States,US,33.015000073044355,-83.27810297814986,218
Hawaii,State,United States,US,21.226660101339522,-162.21105659874416,259
Hawaii,State,United States,US,21.226660101339522,-157.30081473914638,259
Idaho,State,United States,US,43.998209774904794,-114.41404364725427,227
Idaho,State,United States,US,46.92127094076486,-114.26397503921066,227
Illinois,State,United States,US,38.6186709590223,-89.39192900086987,185
Illinois,State,United States,US,40.823039676491476,-89.32327639603396,185
Indiana,State,United States,US,39.00548278287807,-86.50469568353698,138
Indiana,State,United States,US,40.50835719900953,-86.46985652593008,138
Iowa,State,United States,US,41.92064373522232,-94.53790017726989,174
Iowa,State,United States,US,41.92064373522232,-92.23707846042531,174
Kansas,State,United States,US,38.4827294419312,-100.12298408077055,168
Kansas,State,United States,US,38.4827294419312,-96.5183046765536,168
Kentucky,State,United States,US,37.81013245926561,-87.89288488301898,148
Kentucky,State,United States,US,37.78616176522876,-84.53211545363332,148
Kentucky,State,United States,US,37.81013245926561,-83.64499506082855,148
Louisiana,State,United States,US,30.952944945479903,-91.66990510491814,227
Maine,State,United States,US,44.448935256090415,-69.12428799872268,156
Maine,State,United States,US,46.03660884830142,-69.06896975763354,156
Maryland,State,United States,US,38.80228843915116,-78.31291104217705,102
Maryland,State,United States,US,38.80228843915116,-76.22424410919001,102
Massachusetts,State,United States,US,42.057175535698555,-72.39695110599887,92
Massachusetts,State,United States,US,42.057175535698555,-71.03895435054405,92
Michigan,State,United States,US,44.4028686444734,-86.55638630270774,308
Michigan,State,United States,US,45.465891517468066,-86.48435457587529,308
Minnesota,State,United States,US,45.98200876596247,-93.60776900967659,282
Minnesota,State,United States,US,46.787793571324215,-93.55387139713083,282
Mississippi,State,United States,US,31.633194472589295,-89.94317907901535,163
Mississippi,State,United States,US,33.516563602103666,-89.90702292304044,163
Missouri,State,United States,US,38.26823245992576,-92.83715956585561,257
Missouri,State,United States,US,38.26823245992576,-92.03783280474984,257
Montana,State,United States,US,46.63000265042782,-112.66759744643235,259
Montana,State,United States,US,46.63000265042782,-107.42285665513016,259
Nebraska,State,United States,US,41.484153654996874,-102.05305965356169,167
Nebraska,State,United States,US,41.449409498385315,-98.05509858118677,167
Nebraska,State,United States,US,41.484153654996874,-97.30778019018814,167
Nevada,State,United States,US,37.20436636002295,-117.22151893487172,248
Nevada,State,United States,US,39.73130279560909,-117.1225483252025,248
New Hampshire,State,United States,US,43.386973643445124,-71.60999563831993,77
New Hampshire,State,United States,US,44.611769072496195,-71.5903216473056,77
New Jersey,State,United States,US,39.566642439495524,-74.75255484691091,71
New Jersey,State,United States,US,40.71533833149967,-74.7387110800175,71
New Mexico,State,United States,US,33.732407120959934,-106.1449782875001,270
New Mexico,State,United States,US,34.530770227247324,-106.11751136117005,270
New York,State,United States,US,42.71509649073481,-76.68635340399759,252
New York,State,United States,US,42.71509649073481,-74.93332890801405,252
North Carolina,State,United States,US,35.203835758478476,-82.64070057439616,153
North Carolina,State,United States,US,35.18052983282674,-79.28088444850539,153
North Carolina,State,United States,US,35.203835758478476,-77.14138102960771,153
North Dakota,State,United States,US,47.44591318601695,-101.78199599403585,171
North Dakota,State,United States,US,47.445913186016945,-98.82274796348348,171
Ohio,State,United States,US,40.564427429506345,-81.94559888051272,244
Oklahoma,State,United States,US,35.29066341545861,-100.93397317773193,188
Oklahoma,State,United States,US,35.25536843364561,-96.8015255238088,188
Oregon,State,United States,US,44.103696479008974,-121.58124858425671,239
Oregon,State,United States,US,44.103696479008974,-119.44731586886815,239
Pennsylvania,State,United States,US,40.98144475679487,-78.83217081366985,142
Pennsylvania,State,United States,US,40.98144475679487,-76.37742391289264,142
Rhode Island,State,United States,US,41.43438445384865,-71.50724685735159,32
Rhode Island,State,United States,US,41.73036263827171,-71.50550894971457,32
South Carolina,State,United States,US,33.618316684584244,-81.45760661440042,176
South Carolina,State,United States,US,33.618316684584244,-80.44340962095114,176
South Dakota,State,United States,US,44.18747984474108,-101.64287121049857,193
South Dakota,State,United States,US,44.18747984474108,-98.85083453901302,193
Tennessee,State,United States,US,35.827036931818334,-89.25938470867774,95
Tennessee,State,United States,US,35.81784199272774,-87.15683028821125,95
Tennessee,State,United States,US,35.80865014340741,-85.05451824065872,95
Tennessee,State,United States,US,35.7994613821145,-82.95244837452665,95
Texas,State,United States,US,30.246528878161918,-101.44899882869755,500
Texas,State,United States,US,30.246528878161918,-98.7055269281383,500
Texas,State,United States,US,31.88577815648326,-101.35883706052977,500
Texas,State,United States,US,31.88577815648326,-98.79568869630607,500
Utah,State,United States,US,38.84808382161748,-111.66209128901285,208
Utah,State,United States,US,40.105643261713,-111.61860281116923,208
Vermont,State,United States,US,43.42567484949982,-72.4818178138948,78
Vermont,State,United States,US,44.31018207331793,-72.46749048537175,78
Virginia,State,United States,US,37.98840077526043,-81.81918408051433,163
Virginia,State,United States,US,37.95914106395347,-78.10901762745631,163
Virginia,State,United States,US,37.98840077526043,-77.09815142973945,163
Washington,State,United States,US,47.25052409291489,-122.22599867109435,192
Washington,State,United States,US,47.25052409291489,-119.44928666826112,192
West Virginia,State,United States,US,38.900138053118106,-80.43878585936727,191
Wisconsin,State,United States,US,44.70991498180383,-89.71912906933562,251
Wyoming,State,United States,US,42.96792589802724,-108.32125688211974,223
Wyoming,State,United States,US,42.96792589802724,-106.78586744649341,223
Alberta,Province,Canada,CA,51.439580179581874,-115.98956297841127,279
Alberta,Province,Canada,CA,56.43905211643831,-115.47820071657101,279
Alberta,Province,Canada,CA,57.40984761459625,-115.35898045604512,279
British Columbia,Province,Canada,CA,52.57258183508134,-131.66446249168249,500
British Columbia,Province,Canada,CA,52.57258183508134,-121.44195993263384,500
British Columbia,Province,Canada,CA,55.25595721141028,-131.1720529679937,500
British Columbia,Province,Canada,CA,55.25595721141028,-121.93436945632263,500
Manitoba,Province,Canada,CA,52.15256745738715,-96.69164020810977,364
Manitoba,Province,Canada,CA,56.59333672955621,-96.08379929316926,364
New Brunswick,Province,Canada,CA,46.22743912924134,-66.50102648374745,197
Newfoundland and Labrador,Province,Canada,CA,49.99802615189187,-62.36400134045914,391
Newfoundland and Labrador,Province,Canada,CA,56.986863862823625,-61.381181796422496,391
Newfoundland and Labrador,Province,Canada,CA,58.80462173847729,-61.04615460730223,391
Northwest Territories,Territory,Canada,CA,63.13002973014653,-129.12501352201818,370
Northwest Territories,Territory,Canada,CA,69.69516139280455,-126.88773900009191,370
Northwest Territories,Territory,Canada,CA,75.08201946385917,-123.50545647232947,370
Nova Scotia,Province,Canada,CA,45.27590719106309,-63.66807386412653,214
Nova Scotia,Province,Canada,CA,45.27590719106309,-62.37026384339293,214
Nunavut,Territory,Canada,CA,60.65739658559457,-111.87688334321147,500
Nunavut,Territory,Canada,CA,60.04035313024568,-93.79324659361247,500
Nunavut,Territory,Canada,CA,59.43822458753988,-76.03850476196487,500
Nunavut,Territory,Canada,CA,60.65739658559457,-70.45205418730609,500
Nunavut,Territory,Canada,CA,68.7948674288215,-108.58222990812962,500
Nunavut,Territory,Canada,CA,67.9111174680331,-84.37915548316974,500
Nunavut,Territory,Canada,CA,68.7948674288215,-73.74670762238793,500
Nunavut,Territory,Canada,CA,64.28425702681383,-98.1280194131906,250.0
Nunavut,Territory,Canada,CA,64.41761027953359,-83.7699771080002,250.0
Nunavut,Territory,Canada,CA,70.18929277558185,-101.47459444136994,317
Nunavut,Territory,Canada,CA,75.78661387222378,-98.25129309853702,317
Nunavut,Territory,Canada,CA,79.86796813675308,-93.55196130914621,317
Nunavut,Territory,Canada,CA,77.82281079214027,-83.21609972473077,204
Nunavut,Territory,Canada,CA,81.09575764666776,-80.02410891374167,204
Ontario,Province,Canada,CA,45.993940595192136,-88.69492334871404,500
Ontario,Province,Canada,CA,45.993940595192136,-80.80710607023126,500
Ontario,Province,Canada,CA,52.150677030003216,-87.83866316992243,500
Ontario,Province,Canada,CA,52.150677030003216,-81.66336624902286,500
Ontario,Province,Canada,CA,49.072308812597676,-85.17914479886845,250.0
Prince Edward Island,Province,Canada,CA,46.501008888093715,-63.60589891235121,62
Prince Edward Island,Province,Canada,CA,46.501008888093715,-62.77910322387921,62
Québec,Province,Canada,CA,49.282891400627136,-74.10939276411825,500
Québec,Province,Canada,CA,49.282891400627136,-63.98724114701452,500
Québec,Province,Canada,CA,58.187771249678896,-72.46835076806293,500
Québec,Province,Canada,CA,58.18777124967888,-65.62828314306982,500
Québec,Province,Canada,CA,53.73533132515301,-69.86883795359404,250.0
Saskatchewan,Province,Canada,CA,51.12492152949775,-106.56359031119028,242
Saskatchewan,Province,Canada,CA,55.465158059267864,-106.19512358243594,242
Saskatchewan,Province,Canada,CA,57.762823837936836,-105.95592703025433,242
Yukon,Territory,Canada,CA,62.65948042099752,-134.93757958422734,311
Yukon,Territory,Canada,CA,68.12008373102475,-133.52145464762162,311
Andaman and Nicobar,Union Territory,India,IN,7.765787713676786,93.2169504399056,112
Andaman and Nicobar,Union Territory,India,IN,9.790781532981768,93.22244109662819,112
Andaman and Nicobar,Union Territory,India,IN,11.815530804516644,93.22926690663891,112
Andaman and Nicobar,Union Territory,India,IN,13.839987513025743,93.23747190674281,112
Andhra Pradesh,State,India,IN,15.858311012015134,80.14619174213307,363
Andhra Pradesh,State,India,IN,15.858311012015134,81.37181362896071,363
Arunachal Pradesh,State,India,IN,28.050658074887675,93.14159258684646,156
Arunachal Pradesh,State,India,IN,28.050658074887675,95.82839337506789,156
Assam,State,India,IN,26.04063304655303,91.82316193604318,213
Assam,State,India,IN,26.04063304655303,93.89258971190642,213
Bihar,State,India,IN,26.055538017044885,85.29474953566404,198
Bihar,State,India,IN,26.055538017044885,86.31323691453181,198
Chandigarh,Union Territory,India,IN,30.734159434739528,76.76341321203311,25
Chhattisgarh,State,India,IN,19.677801772915085,82.25143491293761,211
Chhattisgarh,State,India,IN,22.188873862805927,82.28526830566169,211
Dadra and Nagar Haveli,Union Territory,India,IN,20.20609986509944,73.07558114620562,25
Daman and Diu,Union Territory,India,IN,20.551460467139773,71.1318264265625,25
Daman and Diu,Union Territory,India,IN,20.551128772826516,71.61131407504979,25
Daman and Diu,Union Territory,India,IN,20.550797084338097,72.09080068900026,25
Daman and Diu,Union Territory,India,IN,20.550465401674366,72.57028626845255,25
Daman and Diu,Union Territory,India,IN,20.551460467139773,72.66356084150404,25
Goa,State,India,IN,15.220769227566771,74.00956088608461,36
Goa,State,India,IN,15.471946756852129,74.00995598380865,36
Gujarat,State,India,IN,22.394794624291894,70.65300404080033,254
Gujarat,State,India,IN,22.394794624291894,72.0121647214069,254
Haryana,State,India,IN,29.00070890640141,75.99871505469281,150
Haryana,State,India,IN,29.568329326976265,76.0072169675231,150
Himachal Pradesh,Union Territory,India,IN,31.809165248107387,77.26054501540642,160
Jammu and Kashmir,State,India,IN,33.8733504344268,75.69801742627317,179
Jammu and Kashmir,State,India,IN,33.8733504344268,77.62949722216439,179
Jharkhand,State,India,IN,23.646723044473116,85.16625206390877,188
Jharkhand,State,India,IN,23.646723044473116,86.13065345366958,188
Karnataka,State,India,IN,13.724999730619194,76.26293408463555,239
Karnataka,State,India,IN,16.283800994556717,76.28938160997798,239
Kerala,State,India,IN,9.542950782778643,76.11739115228112,138
Kerala,State,India,IN,11.540608406563122,76.12548276791198,138
Lakshadweep,Union Territory,India,IN,9.06077246047875,72.89467776190523,88
Lakshadweep,Union Territory,India,IN,10.65183889713244,72.89849592668001,88
Lakshadweep,Union Territory,India,IN,10.909671062787627,72.89917592259579,88
Madhya Pradesh,State,India,IN,23.94278145476506,77.1980996606804,322
Madhya Pradesh,State,India,IN,23.94278145476506,79.64434571285511,322
Maharashtra,State,India,IN,18.7877855290007,76.02771436147101,356
Maharashtra,State,India,IN,18.7877855290007,77.51513994761113,356
Manipur,State,India,IN,24.652700872229094,93.85475945413384,90
Manipur,State,India,IN,24.882599065136368,93.85638332973849,90
Meghalaya,State,India,IN,25.574041172326677,90.42877505995563,61
Meghalaya,State,India,IN,25.571522633953304,91.64298032198899,61
Meghalaya,State,India,IN,25.574041172326677,92.19730831406825,61
Mizoram,State,India,IN,22.49604633036551,92.84305915655372,61
Mizoram,State,India,IN,23.597621733659384,92.847825839052,61
Mizoram,State,India,IN,23.968983171485547,92.84949963802475,61
Nagaland,State,India,IN,26.05647376146746,94.28017863321597,95
NCT of Delhi,Union Territory,India,IN,28.633801702934164,77.08472478154965,25
Odisha,State,India,IN,20.16529082569488,83.9085118023844,264
Odisha,State,India,IN,20.16529082569488,84.95714981870972,264
Puducherry,Union Territory,India,IN,13.762950152360126,78.26345663789742,329
Puducherry,Union Territory,India,IN,13.762950152360126,79.26049966093066,329
Punjab,State,India,IN,30.836447756889388,75.37283208463504,144
Punjab,State,India,IN,31.2686959993805,75.37963792614217,144
Rajasthan,State,India,IN,26.57420002823174,73.45923954272709,396
Sikkim,State,India,IN,27.48699436899677,88.46569531961194,45
Sikkim,State,India,IN,27.724167218846866,88.46666256651744,45
Tamil Nadu,State,India,IN,13.465898172381982,80.21664608556993,25
Tamil Nadu,State,India,IN,10.095523554691482,78.26068327412452,224
Tamil Nadu,State,India,IN,11.505582544215319,78.27020208311563,224
Telangana,State,India,IN,17.86008566332546,79.3769710606229,227
Tripura,State,India,IN,23.484823147369287,91.74092068022227,60
Tripura,State,India,IN,23.991189512672324,91.74319156229234,60
Uttar Pradesh,State,India,IN,27.095784053016555,80.74019168052412,363
Uttarakhand,State,India,IN,30.08450008682337,79.14935528814402,153
West Bengal,State,India,IN,23.34227048036191,87.78850276835014,201
West Bengal,State,India,IN,25.39331286842224,87.82041377093528,201
England,Kingdom,United Kingdom,GB,52.116056302915084,-2.674108790342159,257
England,Kingdom,United Kingdom,GB,53.433282028665836,-2.5591478515370745,257
Northern Ireland,Province,United Kingdom,GB,54.66253489712622,-7.055765059172757,72
Northern Ireland,Province,United Kingdom,GB,54.66253489712622,-6.548303696930786,72
Scotland,Kingdom,United Kingdom,GB,57.754181080110044,-7.572870059083577,364
Wales,Principality,United Kingdom,GB,52.18369971439732,-4.105834015617448,95
Wales,Principality,United Kingdom,GB,52.56832131289517,-4.093805090095569,95
Alsace,Region,France,FR,47.87783055923005,7.521612936423145,51
Alsace,Region,France,FR,48.61722953302186,7.531466488838506,51
Aquitaine,Region,France,FR,43.90102627184397,-0.2200514110244733,126
Aquitaine,Region,France,FR,44.56979218006704,-0.20218232122350324,126
Auvergne,Region,France,FR,45.44623912120193,3.24647375825328,93
Auvergne,Region,France,FR,45.96099184588589,3.2573874207971016,93
Île-de-France,Region,France,FR,48.6758096625328,2.3027459470284413,63
Île-de-France,Region,France,FR,48.6758096625328,2.7002204569328194,63
Basse-Normandie,Region,France,FR,48.948079837933605,-0.8762320491192598,87
Basse-Normandie,Region,France,FR,48.948079837933605,-0.21138022218959238,87
Bourgogne,Region,France,FR,47.039992309519754,4.147543097277986,99
Bourgogne,Region,France,FR,47.50096699339,4.158902649872767,99
Bretagne,Region,France,FR,48.18411006589936,-3.7719641066118466,102
Bretagne,Region,France,FR,48.18411006589936,-2.3899900578930406,102
Centre,Region,France,FR,47.35400278796728,1.5444252556087887,113
Centre,Region,France,FR,47.91497155313718,1.5604688579497341,113
Champagne-Ardenne,Region,France,FR,48.379625125531284,4.592829961231957,90
Champagne-Ardenne,Region,France,FR,49.35190070300499,4.616479319630991,90
Corse,Region,France,FR,41.71081358592306,9.03674999332173,42
Corse,Region,France,FR,42.46702989714976,9.042753410602296,42
Corse,Region,France,FR,42.64898630829542,9.044232801941865,42
Franche-Comté,Region,France,FR,46.895658800276465,6.177097411302789,71
Franche-Comté,Region,France,FR,47.381707094352855,6.185566703648025,71
Haute-Normandie,Region,France,FR,49.229868910175526,0.9190448263221549,63
Haute-Normandie,Region,France,FR,49.5019465718973,0.9237699902478749,63
Languedoc-Roussillon,Region,France,FR,43.44830302125322,3.226592773866636,125
Languedoc-Roussillon,Region,France,FR,43.840328288259876,3.236630320908024,125
Limousin,Region,France,FR,45.608967283156375,1.6045798989408215,77
Lorraine,Region,France,FR,48.70445844904203,6.238981045217261,100
Midi-Pyrénées,Region,France,FR,43.79576049675002,1.3879408197378074,138
Nord-Pas-de-Calais,Region,France,FR,50.526664463157516,2.4437548316188438,63
Nord-Pas-de-Calais,Region,France,FR,50.526664463157516,3.341657122307328,63
Pays de la Loire,Region,France,FR,47.40497202902337,-0.9305686076720145,128
Picardie,Region,France,FR,49.597448859622745,2.5693812379087597,86
Picardie,Region,France,FR,49.597448859622745,3.066075681761424,86
Poitou-Charentes,Region,France,FR,46.03489275287246,-0.20391081544925518,106
Provence-Alpes-Côte d'Azur,Region,France,FR,44.04447642278039,5.727101949364088,120
Provence-Alpes-Côte d'Azur,Region,France,FR,44.04447642278039,6.218783232062857,120
Rhône-Alpes,Region,France,FR,45.304049219105345,5.401600533300765,134
Baden-Württemberg,State,Germany,DE,48.46454304363091,8.96436531154935,108
Baden-Württemberg,State,Germany,DE,48.81110968899211,8.974353067956068,108
Bayern,,Germany,DE,48.80213321123067,11.321368781631577,173
Berlin,State,Germany,DE,52.50610726033814,13.423111974591784,25
Brandenburg,State,Germany,DE,52.38930229091831,12.969090828181427,116
Bremen,State,Germany,DE,53.23539474357906,8.734029681005678,25
Bremen,State,Germany,DE,53.38520829921887,8.734914475368733,25
Hamburg,State,Germany,DE,53.67812007693658,8.908426949067515,32
Hamburg,State,Germany,DE,53.67812007693658,9.841698935942272,32
Hessen,State,Germany,DE,50.16192732427602,8.965453004150719,86
Hessen,State,Germany,DE,50.87825551210797,8.983648386562933,86
Mecklenburg-Vorpommern,State,Germany,DE,53.89003158289286,11.932184582543531,88
Mecklenburg-Vorpommern,State,Germany,DE,53.89003158289286,13.07386934201695,88
Niedersachsen,State,Germany,DE,52.57447684383226,8.769375731020508,145
Niedersachsen,State,Germany,DE,52.57447684383226,9.458980153531563,145
Nordrhein-Westfalen,State,Germany,DE,51.40657102034623,7.6193971033797325,122
Rheinland-Pfalz,State,Germany,DE,49.7249605243359,7.280123338428675,85
Rheinland-Pfalz,State,Germany,DE,50.17223903436766,7.290989471605778,85
Saarland,State,Germany,DE,49.374945026609396,6.770052916528478,30
Saarland,State,Germany,DE,49.374945026609396,6.99066781329951,30
Sachsen-Anhalt,State,Germany,DE,51.73108382272882,11.83582302517063,89
Sachsen-Anhalt,State,Germany,DE,52.23497247292357,11.85020832214949,89
Sachsen,State,Germany,DE,50.92204619878685,13.080357425717851,85
Sachsen,State,Germany,DE,50.92204619878685,13.832921153994162,85
Schleswig-Holstein,State,Germany,DE,54.199443974807586,9.316051196400524,95
Schleswig-Holstein,State,Germany,DE,54.199443974807586,9.857835102732878,95
Thüringen,State,Germany,DE,50.92127628810856,11.028957709934522,81
Thüringen,State,Germany,DE,50.92127628810856,11.50213302645465,81
Abruzzo,Region,Italy,IT,42.28647817732692,13.843879904536195,68
Apulia,Region,Italy,IT,40.99685091471117,16.551429676077383,136
Basilicata,Region,Italy,IT,40.47870626032415,16.094018028887096,65
Calabria,Region,Italy,IT,38.52549348513825,16.400497847693117,68
Calabria,Region,Italy,IT,39.52986137736313,16.41147430843344,68
Campania,Region,Italy,IT,40.74490868435664,14.769346877188372,85
Emilia-Romagna,Region,Italy,IT,44.436676943467354,10.178817469903759,78
Emilia-Romagna,Region,Italy,IT,44.436676943467354,11.776862423590043,78
Friuli-Venezia Giulia,Autonomous Region,Italy,IT,46.11004596433917,13.098041094414716,60
Lazio,Region,Italy,IT,41.732049553234134,12.717040325345119,106
Liguria,Region,Italy,IT,44.224692309758,8.1349253386015,51
Liguria,Region,Italy,IT,44.22112630903744,9.411429226443696,51
Lombardia,Region,Italy,IT,45.65100375183937,9.897832209101455,109
Marche,Region,Italy,IT,43.32502706387468,12.984836735576142,72
Molise,Region,Italy,IT,41.71654827548577,14.422582481003897,40
Molise,Region,Italy,IT,41.71654827548577,14.674821998976602,40
Piemonte,Region,Italy,IT,44.954081496823946,7.888827817805292,100
Piemonte,Region,Italy,IT,45.553721460146264,7.902138400537176,100
Sardegna,Autonomous Region,Italy,IT,39.50463007453485,8.957451284060484,72
Sardegna,Autonomous Region,Italy,IT,40.66096982870533,8.971549378025124,72
Sicily,Autonomous Region,Italy,IT,37.13444067138442,12.999991025452422,185
Sicily,Autonomous Region,Italy,IT,37.13444067138442,13.570422564025247,185
Toscana,Region,Italy,IT,43.19302372465672,11.001609852410937,107
Toscana,Region,Italy,IT,43.50304126063888,11.008314880145562,107
Trentino-Alto Adige,Autonomous Region,Italy,IT,46.37789682388487,11.413637599313727,79
Umbria,Region,Italy,IT,42.86753632973231,12.570594834124812,56
Umbria,Region,Italy,IT,43.11222343989059,12.573288709259,56
Valle d'Aosta,Autonomous Region,Italy,IT,45.727051521302386,7.197558906120894,30
Valle d'Aosta,Autonomous Region,Italy,IT,45.727051521302386,7.55508134122419,30
Veneto,Region,Italy,IT,45.640432975616996,11.839433144275004,95
Adygey,Republic,Russia,RU,44.48178447841984,39.5506029429774,78
Adygey,Republic,Russia,RU,44.48178447841984,39.834826439347324,78
Altay,Territory,Russia,RU,52.49280823623225,80.96444382470544,210
Altay,Territory,Russia,RU,52.49280823623225,84.02272353369331,210
Amur,Region,Russia,RU,52.76168029529859,126.40306397968517,457
Amur,Region,Russia,RU,52.76168029529859,128.1212280125028,457
Arkhangel'sk,Region,Russia,RU,62.92642447894367,40.6611207818917,262
Arkhangel'sk,Region,Russia,RU,67.6033885579437,41.6672903504081,262
Arkhangel'sk,Region,Russia,RU,72.26638366054786,43.22167009331567,262
Arkhangel'sk,Region,Russia,RU,76.90386586138398,45.904063150814146,262
Arkhangel'sk,Region,Russia,RU,79.25385585364917,48.17609890929796,262
Astrakhan',Region,Russia,RU,46.803539482914175,47.04576197826115,155
Astrakhan',Region,Russia,RU,47.444887889111975,47.070225345775086,155
Bashkortostan,Republic,Russia,RU,53.39815853653885,56.27879530703481,209
Bashkortostan,Republic,Russia,RU,54.63799726397585,56.37350727812013,209
Belgorod,Region,Russia,RU,50.6073146284456,36.62945385834409,91
Belgorod,Region,Russia,RU,50.6073146284456,38.08871249297454,91
Bryansk,Region,Russia,RU,52.926441291303085,33.0491874177448,121
Buryat,Republic,Russia,RU,53.43967064568423,104.74598222087414,406
Buryat,Republic,Russia,RU,53.43967064568423,110.8332185237549,406
Chechnya,Republic,Russia,RU,43.071131185682354,45.76054239600222,68
Chechnya,Republic,Russia,RU,43.379873582062444,45.76475408412293,68
Chelyabinsk,Region,Russia,RU,53.696000528939535,60.04840880089104,193
Chelyabinsk,Region,Russia,RU,54.63831224104409,60.115597981949044,193
Chukot,Autonomous Province,Russia,RU,62.03057867606988,-179.99999999999991,25
Chukot,Autonomous Province,Russia,RU,62.479210969376666,-179.99999999999991,25
Chukot,Autonomous Province,Russia,RU,62.92781418492198,-179.99999999999991,25
Chukot,Autonomous Province,Russia,RU,63.376388646859944,-179.99999999999991,25
Chukot,Autonomous Province,Russia,RU,63.8249346862973,-179.99999999999991,25
Chukot,Autonomous Province,Russia,RU,64.27345264121028,-179.99999999999991,25
Chukot,Autonomous Province,Russia,RU,64.72194285636016,-179.99999999999991,25
Chukot,Autonomous Province,Russia,RU,65.17040568320702,-179.99999999999991,25
Chukot,Autonomous Province,Russia,RU,65.6188414798223,-179.99999999999991,25
Chukot,Autonomous Province,Russia,RU,66.06725061079953,-179.99999999999991,25
Chukot,Autonomous Province,Russia,RU,66.51563344716394,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,66.96399036628024,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,67.41232175175936,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,67.86062799336355,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,68.30890948691014,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,68.75716663417401,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,69.20539984278878,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,69.65360952614651,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,70.10179610329625,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,70.5499599988414,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,70.99810164283575,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,71.4462214706782,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,71.8943199230066,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,72.34239744559098,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,72.79045448922336,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,73.23849150960805,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,73.68650896725237,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,74.13450732735407,-179.9999999999999,25
Chukot,Autonomous Province,Russia,RU,74.58248705968848,-179.9999999999999,25
