uuid,published,site,url,author,title,text,language
1cf9c002d0789c21cfdd07a4a6808c2c9de41acc,2018-04-09T03:00:00.000+03:00,timesofindia.indiatimes.com,http://omgili.com/ri/DyQaNGXlfMpq8HEnNTp9633LOQohzWJQbtEF77zD0zBDEauHdefDlUQoV88UHY3DmozlDMv1dAr5vGqKZngnGa6KWzI8WO2R.lWbrIKA6TlH2gZ5CuRgVao248Hzbn2vIXduwdCnQQbaWv1h8AbFH.lgeq.flomkopgP56womdVslc79xrgsYg--,timesofindia.indiatimes.com,Congress: Congress divide deepens as Behanan seeks probe | Thiruvananthapuram,"THIRUVANANTHAPURAM: Senior Congress leader Benny Behanan demanded independent probe into alleged corruption behind the attempt to regularise illegal admissions to Kannur and Karuna medical colleges.
He was the first one to support party MLA V T Balram, who had opposed the medical admission regulatory bill aimed at regularising the admissions.
Alleging graft to the tune of several crores, Behanan, in a statement on Sunday, said: ""It has also come to the notice of officials that both colleges accepted capitation fee. Though it was found out by the admission supervisory committee and bureaucrats, the information was suppressed by the government. Chief minister Pinarayi Vijayan had taken personal interest in bringing out the legislation to regularise the admissions. Only an independent probe can reveal the corrupt dealings behind the act.""
However, Behanan's demand has put the Congress in a fix as all, except one, legislators of the party had supported the controversial bill when it was tabled in the assembly. While senior leader Pandalam Sudhakaran slammed Behenan, K Muraleedharan appealed to all leaders not to worsen the issue.
Interestingly, Behanan was backed by KPCC former president V M Sudheeran, who demanded the resignation of Pinarayi Vijayan, in the wake of the governor withholding his assent to the bill on Saturday.
Senior Congress leader A K Antony also supported the minority in the party who are against the lobby of senior leaders including Oommen Chandy, M M Hassan and Ramesh Chennithala, who still feel that party's support to the bill was right. Youth Congress president Deen Kuriakode and KSU president K M Abhijeet have also opposed the party backing the bill.
Last Friday, Congress MLAs K S Sabarinathan and Roji M John had come out against their colleague Balram for objecting to the bill. They had even claimed that Balram's act was merely aimed at garnering 'likes and applauses'.",english
13378ee6f5347569d1860cff8aa7e62fe01dd888,2018-04-09T15:55:00.000+03:00,www.thehindu.com,http://omgili.com/ri/jHIAmI4hxg9YBD4zSwJdl2k_EbfTSBpdZv0q8zoC4PDIRE0WfjWD7.JD8Zk97Jnt8gimbBee_xGffhSJ7Jj3ppjrnv52nk5MbbjbXUrnDzPnYt2RgpikiKpZXi8FDTZ20Oyrn9vjO5RBOFUrH6kGJSTA1rLn95rpUIVXMKNhbL4-,Special Correspondent,Isaac’s plea to freeze terms of reference of Finance panel,"April 09, 2018 18:25 IST Updated: April 09, 2018 18:25 IST more-in Finance Ministers of southern States to meet in capital on Tuesday 
Finance Minister T.M. Thomas Isaac has urged the Centre to freeze the terms of reference (ToR) of the 15th Union Finance Commission (UFC), which he said, tends to restrict the commission’s freedom to discharge its constitutional obligation and threatens to reduce the fiscal leeway of the States. 
Dr. Isaac told reporters here on Monday that Finance Ministers of the southern States would converge here on Tuesday to deliberate the impact of the ToR “that go against the spirit of federalism and deprive the States of the freedom to initiate major development initiatives. The State is not against the composition of the commission or its members, but it has serious concerns about the ToR that tend to penalise the States that have made commendable effort in addressing backwardness and also implementing birth control measures,” he said. 
“The ToR drawn up in a arbitrary manner should be frozen and the suggestions of the States should be given due weightage. The proposal to use the 2011 census as the basic data for devolving 30% resources to the States would amount to penalisation of States such as Kerala and Tamil Nadu that have effectively curbed population growth and addressed social, educational and economic backwardness,” he said. 
The commission’s brief includes a review of the popular welfare programmes initiated by State governments. The BJP was using the commission to enforce its political agenda to do away with programmes such as the Mahatma Gandhi National Rural Employment Guarantee Scheme that it does not approve, he said. 
It has also been tasked to review the continuance of the grant given to the States for reining in revenue deficit at a time when the gap between revenue deficit and expenditure of States was widening. The Fiscal Responsibility and Budget Management Act review committee has recommended to fix the fiscal deficit of the Centre at 2.5% and that of States at 1.7%. This would again shrink the fiscal space of the States and development projects would be affected, he said. 
Chief Minister Pinarayi Vijayan would inaugurate the meeting in the morning. Ministers and senior officials would discuss issues concerning the ToR at the day-long meeting. Ministers of all States, except Telangana have confirmed their participation at the meeting, he said.",english
4c78f3715ea4de3b2641f5db6ce3638c5fd99e73,2018-04-09T16:24:00.000+03:00,www.india4u.com,http://omgili.com/ri/jHIAmI4hxg8cQgXyr0ezSWO2JziQ7za3BzhF1C6RE_0ttHrLXhldKvzQzjpwwVw9czMkTvx9ax9l00r8UXrXp9fjHYOu0ml3Me3IvfrZOznqNXHjJ2vbq04Uc0Z2Fd_Sju54m2cqZeI-,india4u,Kerala to host meeting of southern states against 15th Finance Commission terms,"Menu Kerala to host meeting of southern states against 15th Finance Commission terms Thiruvananthapuram, April 9 : Kerala Finance Minister Thomas Issac has persuaded other southern states to join hands against the terms of reference of the 15th Finance Commission (FC) that are seen as hampering the prospects of states that have kept a check on population growth.The matter will be discussed at a day-long meeting, to be held in the state capital on Tuesday, in which ministers and officials from the other states would also participate.""The policy of sharing central funds with states was hitherto done based on the 1971 census.Now the 2011 census will be taken, and if that happens, Kerala -- as well as a few south Indian states -- would be the worst affected as our population growth was just 56 per cent as compared to 150 per cent in certain states in the country.""If 2011 is going to be used, Kerala will lose Rs 20,000 crore in five years, while Tamil Nadu stands to lose Rs 40,000 crore,"" said Issac.All BJP-ruled states -- Uttar Pradesh, Rajasthan, Bihar and Madhya Pradesh -- will gain, he added.Issac said the states should be given the freedom to decide on what they need and not be dictated to.""We have no issues regarding the composition of the 15th FC as we do not wish to take on personalities.Instead, we should be given the freedom to decide what we need,"" the economist-turned-politician said.""When I spoke to my counterparts in south India, all of them, with the exception of Telangana, have confirmed their participation in the day-long meeting to be held here tomorrow,"" he added.The meeting would be inaugurated by Chief Minister Pinarayi Vijayan. ""Every state will be allowed to present their case and, at the end of the day, there could well be a joint communique,"" said Issac.Issac added that, hitherto, it was the Planning Commission that decided on the state's share from the central pool with regards to allocation under the plan expenditure, while the FC dealt with non-plan expenditure.""Now that the Planning Commission does not exist, everything is clubbed into one figure -- including grants given by the Centre; then saying the state's overall share has grown from 32 per cent till now to 42 per cent, is misleading.""Also it's not right for the FC to determine populist schemes, as it's the right of the state government; it's a political decision that has to be taken while determining populist schemes,"" added Issac.Echoing similar fears was the Kochi-based Centre for Socio-economic and Environmental Studies, whose head K.K.George said that the turf of the constitutional body had been encroached upon to a large extent by the Planning Commissions in the past and off late by the Niti Aayog.""The fault for allowing this encroachment lies partly with the successive Finance Commissions, which abdicated their constitutional responsibilities and limited their roles, on their own, presumably in tune with the wishes of the central government.""This is particularly so in the case of the present FC. There is no representative in FC15 who is familiar with state finances. All of them, except one, are connected with central government bodies like the Niti Aayog,"" said George, adding that the major gainers if Census 2011 is used would be Uttar Pradesh, Rajasthan, Bihar and Madhya Pradesh.--IANS",english
b1d0039bf581dd69c4943f7fc2ea6cacf2a5ac8a,2018-04-09T13:43:00.000+03:00,www.manoramaonline.com,http://omgili.com/ri/.wHSUbtEfZTwptKI5f1DsuSbkyNMgu4XYjm1AtkCzptPQPps0X6hRzjEcuWJxCN7BK1xapXgBVcLzXCT1opOZFG_RKlaKloGlULy.SF4WP2_wQ9e8SJgTw--,എ.എസ്. ഉല്ലാസ് (noemail@noemail.org),പൊലീസിൽ പുതിയ ബറ്റാലിയന് അംഗീകാരം; ആസ്ഥാനമായി കോഴിക്കോട്,"Latest News പൊലീസിൽ പുതിയ ബറ്റാലിയന് അംഗീകാരം; ആസ്ഥാനമായി കോഴിക്കോട് പൊലീസിൽ പുതിയ ബറ്റാലിയന് അംഗീകാരം; ആസ്ഥാനമായി കോഴിക്കോട് Monday 09 April 2018 04:13 PM IST by എ.എസ്. ഉല്ലാസ് Your form is submitted successfully. Your form could not be submitted. Recipient's Mail:* ( For more than one recipient, type addresses seperated by comma ) Your Name:* Reset 
കോട്ടയം∙ കേരള പൊലീസിൽ ആറാമത് ബറ്റാലിയനും തുടങ്ങാൻ തത്വത്തിൽ സർക്കാരിന്റെ അംഗീകാരം. കോഴിക്കോട് കിനാലൂർ ആസ്ഥാനമായാണു പുതിയ ബറ്റാലിയൻ. ഇതുസംബന്ധിച്ച ഫയലുകൾ ഡിജിപി പരിശോധിച്ച് അന്തിമനടപടികൾക്കായി ആഭ്യന്തരവകുപ്പിനു കൈമാറി. പുതിയ ആയിരത്തിലധികം തസ്തികകൾ സൃഷ്ടിക്കണമെന്നതിനാൽ ഫയൽ ഉടൻ മന്ത്രിസഭയുടെ പരിഗണനയ്ക്കു വരും. പൊലീസിന്റെ അംഗബലം വർധിപ്പിക്കുമെന്നു മുഖ്യമന്ത്രി പിണറായി വിജയൻ കഴിഞ്ഞ ദിവസം നിയമസഭയിൽ പറഞ്ഞിരുന്നു. 
കേരളത്തിലെ ജനസംഖ്യാനുപാതവും ജോലിക്കൂടുതലും പരിഗണിച്ചാൽ നിലവിൽ 15,000 പേരുടെ കുറവാണ് കേരള പൊലീസിലുള്ളത്. കെഎപി ആറാം ബറ്റാലിയൻ സംബന്ധിച്ച ഉത്തരവു പുറത്തിറങ്ങുന്നതോടെ ആയിരം പേരെ പൊലീസിൽ പുതുതായി റിക്രൂട്ട് ചെയ്യാനാകും. നിലവിൽ മലപ്പുറം എംഎസ്പിയാണ് മലബാർ മേഖലയിൽ റിക്രൂട്ടിങ് നടത്തുന്നതും ഇൗ മേഖലയിൽ ആവശ്യമെങ്കിൽ പൊലീസിനെ വിന്യസിക്കുന്നതും. ഇടുക്കി (കുട്ടിക്കാനം), കണ്ണൂർ (മണ്ണാട്ടുപറമ്പ്), പാലക്കാട് (മുട്ടിക്കുളങ്ങര), പത്തനംതിട്ട (അടൂർ), തൃശൂർ എന്നിവിടങ്ങളാണ് കെഎപിയുടെ നിലവിലുള്ള അഞ്ച് ബറ്റാലിയനുകൾ. 
കൂടാതെ സംസ്ഥാനത്തെ വനിതാ പൊലീസ് ബറ്റാലിയനു വേണ്ടി 850 വനിതാ പൊലീസ് കോൺസ്റ്റബിൾമാരുടെ പരിശീലനം പൂർത്തിയാകുകയാണ്. ഇവർ ബറ്റാലിയന്റെ ഭാഗമാകുന്നതോടെ വനിതാ പൊലീസുകാരുടെ ഡ്യൂട്ടി ഭാരം കുറയും. ഇപ്പോൾ ക്ഷേത്രങ്ങളുടെ ഉൽസവത്തിനും മറ്റും അധികമായി വനിതാ പൊലീസുകാരെ നിയോഗിക്കുന്നത് ജില്ലയിലെ എല്ലാ സ്റ്റേഷനുകളിൽനിന്നും പിൻവലിച്ചാണ്. വനിതാ ബറ്റാലിയന്റെ ആൾബലം കൂടുന്നതോടെ ഇത്തരം സ്പെഷൽ ഡ്യൂട്ടിക്ക് ഇവരെ നിയോഗിക്കാം. × Read More News On: Kerala | Business | World | Sports | National Advertisement related stories",malayalam
d80c1219cfea8e8597f106c14c73de33c6a92a93,2018-04-09T14:09:00.000+03:00,www.newkerala.com,http://omgili.com/ri/.wHSUbtEfZTVhUNUUR.ZzG8nTyBCDgxotk0TvcTcsvowyCfVIouXngPVAT7vchMD1KQDEmH6y.c-,,Kerala to host meeting of southern states against 15th Finance Commission terms,"Home » News » Kerala News Kerala to host meeting of southern states against 15th Finance Commission terms Thiruvananthapuram, April 9 : Kerala Finance Minister Thomas Issac has persuaded other southern states to join hands against the terms of reference of the 15th Finance Commission (FC) that are seen as hampering the prospects of states that have kept a check on population growth. The matter will be discussed at a day-long meeting, to be held in the state capital on Tuesday, in which ministers and officials from the other states would also participate. ""The policy of sharing central funds with states was hitherto done based on the 1971 census. Now the 2011 census will be taken, and if that happens, Kerala -- as well as a few south Indian states -- would be the worst affected as our population growth was just 56 per cent as compared to 150 per cent in certain states in the country. ""If 2011 is going to be used, Kerala will lose Rs 20,000 crore in five years, while Tamil Nadu stands to lose Rs 40,000 crore,"" said Issac. All BJP-ruled states -- Uttar Pradesh, Rajasthan, Bihar and Madhya Pradesh -- will gain, he added. Issac said the states should be given the freedom to decide on what they need and not be dictated to. ""We have no issues regarding the composition of the 15th FC as we do not wish to take on personalities. Instead, we should be given the freedom to decide what we need,"" the economist-turned-politician said. ""When I spoke to my counterparts in south India, all of them, with the exception of Telangana, have confirmed their participation in the day-long meeting to be held here tomorrow,"" he added. The meeting would be inaugurated by Chief Minister Pinarayi Vijayan. ""Every state will be allowed to present their case and, at the end of the day, there could well be a joint communique,"" said Issac. Issac added that, hitherto, it was the Planning Commission that decided on the state's share from the central pool with regards to allocation under the plan expenditure, while the FC dealt with non-plan expenditure. ""Now that the Planning Commission does not exist, everything is clubbed into one figure -- including grants given by the Centre; then saying the state's overall share has grown from 32 per cent till now to 42 per cent, is misleading. ""Also it's not right for the FC to determine populist schemes, as it's the right of the state government; it's a political decision that has to be taken while determining populist schemes,"" added Issac. Echoing similar fears was the Kochi-based Centre for Socio-economic and Environmental Studies, whose head K.K. George said that the turf of the constitutional body had been encroached upon to a large extent by the Planning Commissions in the past and off late by the Niti Aayog. ""The fault for allowing this encroachment lies partly with the successive Finance Commissions, which abdicated their constitutional responsibilities and limited their roles, on their own, presumably in tune with the wishes of the central government. ""This is particularly so in the case of the present FC. There is no representative in FC15 who is familiar with state finances. All of them, except one, are connected with central government bodies like the Niti Aayog,"" said George, adding that the major gainers if Census 2011 is used would be Uttar Pradesh, Rajasthan, Bihar and Madhya Pradesh. -- IANS (1 day ago)",english
c536aed0ec1c4924cc60d5e1865af5bf3109a238,2018-04-09T17:06:00.000+03:00,www.livemint.com,http://omgili.com/ri/.wHSUbtEfZRiDpHw2pFua177Xskmz1X02WeVRPZglirPC1kPZ1KTuxTMBwjB43hG3GhdloamPWdV6OovzsR4TkBAiz9oSLY.IHpRnBocdSOH_FGKJkEuXraXCKaJ3RvtITw_hIox22KNN.OQ8zZAmNzTOtzw3lDJPD8rvfZgVrI-,PTI,South India FMs to meet on 15th Finance Commission in Kerala on Tuesday,"Kerala finance minister T.M. Thomas Isaac has slammed the Centre saying that the ToR of 15th Finance Commission was against the federal co-operative structure of the country. Photo: HT Thiruvananthapuram: Finance ministers of the southern states would meet at Thiruvananthapuram on Tuesday at a conference convened by Kerala to discuss the concerns and views on the Terms of Reference (ToR) of the 15th Finance Commission. 
Talking to reporters, Kerala finance minister T.M. Thomas Isaac said the changes in the ToR of the 15th Finance Commission, that would adversely affect the southern states, has not become a debate in the country. 
“The objective of the conference was to highlight the issue and make it a national agenda for debate”, Isaac said. Slamming the Centre, he said the ToR was against the federal co-operative structure of the country. “We will not allow to destroy the federal co-operative structure of the nation,” he said. 
The ToR has recommended using the 2011 census to calculate population for allocation of union tax revenue in place of 1971 census, which was used by previous finance commissions. This would adversely affect the southern states, he said. 
There was uncertainty over the incentives to be given to states, he said. There were several issues that have to be discussed at the national level. The meeting would be a first step towards that, he said. 
The Centre should provide freedom to the 15th Finance Commission to hear the states, Isaac said. Karnataka, Andhra Pradesh, Tamil Nadu and Puducherry has confirmed participation in the conference, which would be inaugurated by Kerala chief minister Pinarayi Vijayan, he said. 
First Published: Mon, Apr 09 2018. 07 36 PM IST",english
fcf801855de4b54c05175e697ae8be90eb04c9f6,2018-04-09T03:00:00.000+03:00,timesofindia.indiatimes.com,http://omgili.com/ri/DyQaNGXlfMpq8HEnNTp9633LOQohzWJQbtEF77zD0zBDEauHdefDlQY.l6VV6OJBdxHfhyaSdcaQJ7Ys8duZJe9uHn4pP3m8KQaCrtkduIrk10NnUBzdDd7EmXVg0mrpYNoloKp_zE7D3vQD325FgA--,timesofindia.indiatimes.com,Kerala: Water ambulance to be launched today | Kochi News,"ALAPPUZHA: State water transport department (SWTD) will launch rescue-cum-ambulance boat service in the district .
SWTD is planning to roll out five boats, of which three will be stationed in Alappuzha Panavally and Muhamma. The other two will be deployed at Ernakulam and Vaikom. The first boat will be launched by chief minister Pinarayi Vijayan on Monday at Panavally.
""People living on islands with no road connectivity, lack a boat with rescue and medical equipment. The water ambulance will also help people with emergency medical condition to be shifted to a hospital without delay,"" said SWTD director, Shaji V Nair .
There will be a dedicated mobile number, which will be released soon. The boat would rush to the spot upon getting alerts. The service will be made available 24x7.
The boats have been constructed at a cost of Rs 50 lakh. Construction of the remaining four boats will be over by the end of next week. The boats are being built at Aroor yard.
Normal boats have a design speed of six knots, however, the water ambulance will have a speed of 12 knots.
Besides crew members, the boats can accommodate around 20 passengers. The boats are equipped with all facilities available in a modern ambulance.
"" The crew will be trained in deep water search and rescue and administration of first aid,"" Nair said. tnn",english
a85e96e1f19e611da5f7e4cf8415fe7216bdfdb1,2018-04-09T14:39:00.000+03:00,www.economylead.com,http://omgili.com/ri/jHIAmI4hxg90HxFyylo0KrwYOWwuvvSWTSLH8GR1iBa59kN26LucA_5lVPfwxhJGcsA4SkHFv9uTCILasWehbtvcO_AJkUr6sFXFJ99FDQRWRAwpt0EG3XwP8lxfhT5v18Odplvjn83P9UJwQPdfZIJfBCVNmJiR,EconomyLead,"എൽഡിഎഫ് ഭരണകാലത്ത് 77,569 പേർക്ക് സർക്കാർ ജോലി ലഭിച്ചു: പിണറായി വിജയൻ","എൽഡിഎഫ് ഭരണകാലത്ത് 77,569 പേർക്ക് സർക്കാർ ജോലി ലഭിച്ചു: പിണറായി വിജയൻ April 9, 2018 
തിരുവനന്തപുരം: സംസ്ഥാനത്ത് സിപിഐ എം നേതൃത്വത്തിലുള്ള എൽ.ഡി.എഫ് സർക്കാർ 2016-ൽ അധികാരത്തിൽ വന്നശേഷം 77,569 പേർക്ക് സർക്കാർ ജോലി ലഭിച്ചുവെന്ന് മുഖ്യമന്ത്രി പിണറായി വിജയൻ പറഞ്ഞു. 
സർക്കാർ സർവീസിൽ ആദ്യ ഇരുപത്തിയഞ്ചു മാസക്കാലയളവിൽ നിയമനങ്ങളുടെ എണ്ണം വർധിച്ചു. പുതിയ സർക്കാർ വകുപ്പുകളിൽ പുതിയ തസ്തിക സൃഷ്ടിച്ചുവെന്നും മുഖ്യമന്ത്രി പറഞ്ഞു. 2019 മെയ് 25 നും 2018 ജനുവരി 31 നും ഇടയ്ക്ക് കേരള സ്റ്റേറ്റ് പബ്ലിക് സർവീസ് കമ്മീഷൻ (കെ.എസ്.ആർ.എസ്.സി) 64,982 പേരെ നിയമനം നൽകി. 12,587 പേർക്ക് എംപ്ലോയ്മെന്റ് എക്സ്ചേഞ്ച വഴിയും ജോലി ലഭിച്ചു. 
 ",malayalam
dd1beb2b76fe6c743949c8c34de23215f0621956,2018-03-23T03:00:00.000+03:00,www.theweek.in,http://omgili.com/ri/.wHSUbtEfZQdMlTohNEFLAB6r6lVsqlPDcDKBkd6eapV3bLrFGawJrXlMNRkaOs2yMOGWAfX4IA185AtaN06dYMOWR36gJUDKO0aNiE4..EK6gcsYfm0e6AvDlnN2o3VCPS_HC2atiRZJ0usqeIbQZT4uR3Js56HKs7TW1sWo3943DNOp0XjaA--,,Centre 'vs' South: Kerala to host meeting on fund tiff | finance commission | tax fund | tax revenue | revenue sharing | south india,"Centre 'vs' South: Kerala to host meeting on fund tiff IANS | Thiruvananthapuram April 09, 2018 Representative image | via Commons 
Kerala Finance Minister Thomas Issac has persuaded other southern states to join hands against the terms of reference of the 15th Finance Commission (FC) that are seen as hampering the prospects of states that have kept a check on population growth. 
The matter will be discussed at a day-long meeting, to be held in the state capital on Tuesday, in which ministers and officials from the other states would also participate. 
""The policy of sharing central funds with states was hitherto done based on the 1971 census. Now the 2011 census will be taken, and if that happens, Kerala – as well as a few south Indian states – would be the worst affected as our population growth was just 56 per cent as compared to 150 per cent in certain states in the country.” 
""If 2011 is going to be used, Kerala will lose Rs 20,000 crore in five years, while Tamil Nadu stands to lose Rs 40,000 crore,"" said Issac. All BJP-ruled states – Uttar Pradesh, Rajasthan, Bihar and Madhya Pradesh – will gain, he added. 
Issac said the states should be given the freedom to decide on what they need and not be dictated to. 
""We have no issues regarding the composition of the 15th FC as we do not wish to take on personalities. Instead, we should be given the freedom to decide what we need,"" the economist-turned-politician said. 
""When I spoke to my counterparts in south India, all of them, with the exception of Telangana, have confirmed their participation in the day-long meeting to be held here tomorrow,"" he added. 
The meeting would be inaugurated by Chief Minister Pinarayi Vijayan. ""Every state will be allowed to present their case and, at the end of the day, there could well be a joint communique,"" said Issac. 
Issac added that, hitherto, it was the Planning Commission that decided on the state's share from the central pool with regards to allocation under the plan expenditure, while the FC dealt with non-plan expenditure. 
""Now that the Planning Commission does not exist, everything is clubbed into one figure – including grants given by the Centre; then saying the state's overall share has grown from 32 per cent till now to 42 per cent, is misleading.” 
""Also it's not right for the FC to determine populist schemes, as it's the right of the state government; it's a political decision that has to be taken while determining populist schemes,"" added Issac. 
Echoing similar fears was the Kochi-based Centre for Socio-economic and Environmental Studies, whose head K.K. George said that the turf of the constitutional body had been encroached upon to a large extent by the Planning Commissions in the past and off late by the NITI Aayog. 
""The fault for allowing this encroachment lies partly with the successive Finance Commissions, which abdicated their constitutional responsibilities and limited their roles, on their own, presumably in tune with the wishes of the central government.” 
""This is particularly so in the case of the present FC. There is no representative in FC15 who is familiar with state finances. All of them, except one, are connected with central government bodies like the Niti Aayog,"" said George, adding that the major gainers if Census 2011 is used would be Uttar Pradesh, Rajasthan, Bihar and Madhya Pradesh. MOST READ ",english
e5051437a87d7687452221b4de3a99ae70a0e1b7,2018-04-09T20:40:00.000+03:00,www.thehindu.com,http://omgili.com/ri/jHIAmI4hxg9YBD4zSwJdl2k_EbfTSBpdZv0q8zoC4PDIRE0WfjWD7ydjZ1caVX37OeHtvFttNFDDB2zMXp6koRpS3PTjg5WqbIKcrVQ_TtW9O_6mveTuVl31ViJ8ljYqkLs2CKPcZdsPJlYopEiENA--,Special Correspondent,BJP implementing Hindutva agenda: Hassan,"April 09, 2018 23:10 IST Updated: April 10, 2018 16:20 IST more-in Says CPI(M)’s attitude towards Dalits is no different 
Accusing the Bharatiya Janata Party (BJP) of implementing an upper caste Hindutva agenda in the country, Kerala Pradesh Congress Committee (KPCC) president M.M. Hassan has said that the CPI(M) in the State is no different from the BJP in oppressing the Dalits. 
Inaugurating a protest organised by the district Congress leadership here in solidarity with the party’s nationwide fast on Monday to promote social harmony and protest against the alleged dilution of the Scheduled Caste-Scheduled Tribes (Prevention of Atrocities) Act, 1989, Mr. Hassan said that Dalits in the country were being targeted after the BJP came to power. 
Many welfare schemes were being denied to the Dalits, he added. 
The KPCC president also said that the Communist Party of India (Marxist) was also no different from the BJP in persecuting the Dalits. 
The Left Democratic Front government’s decision to cancel five cents allotted to Dalit autorikshaw driver Chitralekha here by the previous United Democratic Front (UDF) government was the latest example of the CPI(M)’s vendetta against her, Mr. Hassan said. 
Terming the cancellation of the land allotment as inhuman and unjust, he said the CPI(M) was expelling Ms. Chitralekha from her land. 
He said Prime Minister Narendra Modi and Chief Minister Pinarayi Vijayan were competing in hounding the Dalits. 
K.C. Joseph, MLA, Congress leader K. Sudhakaran, KPCC vice president Lali Vincent, treasurer Johnson Abraham, KPCC general secretaries Shooranad Rajashekharan, K.P. Kunhikannan, Sajeev Joseph, V.A. Narayanan, spokesman Rajmohan Unnithan, party leader P. Ramakrishnan, and district Congress president Satheeshan Pacheni were among those present.",english
b14a4411f4a70a576fd37b703b565a06ec698aa9,2018-04-09T20:40:00.000+03:00,www.thehindu.com,http://omgili.com/ri/jHIAmI4hxg9YBD4zSwJdl2k_EbfTSBpdZv0q8zoC4PDIRE0WfjWD72mi3tbGnjiSbhfNFZVJNrcEn1V8Zgg_dMt7AXzqVAebsjXdhetXWValVEdBk6huMDnepBdDm3V_k5Gv8duIrjU-,Staff Reporter,"Committed to national waterway, says CM","April 09, 2018 23:10 IST Updated: April 09, 2018 23:10 IST more-in Launches rescue-cum-ambulance boat service of State Water Transport Department at Panavally 
“The government is committed to materialising the national waterway in the State,” Chief Minister Pinarayi Vijayan has said. 
He was launching a rescue-cum-ambulance boat service of the State Water Transport Department (SWTD) at Panavally, near here, on Monday. 
“We have 1,700 km of waterways in the State. The government has constituted a special purpose vehicle to create a national waterway. It will boost the commercial prospects of central Kerala,” the Chief Minister said. 
According to officials, the high-speed rescue-cum-ambulance boat (rescue and dive boat) will serve multiple purposes. The boat can be used for rescue missions in case of emergency in the waterbodies. Further, it will serve as a medical rescue boat for people living on islands. The water ambulance will help people with emergency medical conditions to be shifted to a hospital without delay. 
Officials said there would be a dedicated mobile number and the boat would rush to the spot upon getting alerts. The service would be made available 24x7. 
22 passengers 
Besides the crew, each vessel can accommodate 22 passengers. The boats have a design speed of 12 knots instead of the normal boat speed of six knots. The boats have been fitted with all basic equipment for rescue missions along with medical facilities. 
The SWTD will launch four such boats which will be stationed at Alappuzha, Muhamma, Ernakulam, and Vaikom. 
The Chief Minister also inaugurated a boat station of the SWTD at Panavally. Transport Minister A.K. Saseendran presided over the function.",english
475c4ea699273b24ada37f148daab7195a107f9c,2018-04-09T22:04:00.000+03:00,www.thehindu.com,http://omgili.com/ri/jHIAmI4hxg9YBD4zSwJdl2k_EbfTSBpdggltjiAzkXdpV41ZGc8SQWHbjwEVpuGsBcJcMU.iArgfvoTD84.iHM6Dz2n6.j2INIlVd27Z0wUxshwhWFxJMaEQP8ObBt9oOdYaEIihS3xFc5rNQ.ztRI6IlWp5P7zX,Special Correspondent,"Time to adopt a new culture of cleanliness, says Pinarayi","April 10, 2018 00:34 IST Updated: April 10, 2018 00:34 IST more-in Chief Minister lays foundation stone for Brahmapuram waste-to-energy plant 
The processing of waste at source had turned out to be a tough task in cities like Kochi, and the government was forced to go in for centralised processing plants, Chief Minister Pinarayi Vijayan has said. 
Speaking after laying the foundation stone for the waste-to-energy plant to be set up at Brahmapuram, Mr. Vijayan said the State needed to adopt a new culture of cleanliness. 
The government has plans to set up waste management plants in all corporations and three municipalities. The piling up of waste in municipal areas have resulted in health hazards. Diseases that were hitherto unknown to the State too have emerged, he said. 
The government is committed to protecting the environment, and the new plant will be an eco-friendly one. The piled-up waste at the Brahmpauram plant site will also be used for generating power from the new plant, the Chief Minister added. 
The setting up of the plant also marks a change in the atmosphere of the State. The decision to set up the plant was taken after addressing concerns raised by various quarters. It will also evolve as a model for the State, he hoped. 
Minister for Local Self Government K.T. Jaleel presided over the inaugural function. 
Mayor Soumini Jain, K.V. Thomas, MP; P.T. Thomas, Hibi Eden, M. Swaraj, John Fernandez, K.J. Maxi, MLAs; Deputy Mayor T.J. Vinod, Additional Chief Secretary Tom Jose, District Collector K. Mohammed Y. Safirulla, and Jibi George, chief executive officer of GJ Eco Power, which is setting up the plant, and former Mayor Tony Chammany were present. 
Corporation standing committee chairpersons Poornima Narayan, A.B. Sabu, K.V.P. Krishnakumar, Gracy Joseph, Shiny Mathew, and P.M. Haris, and LDF leader in the council K.J. Antony and Corporation Secretary A.S. Anuja attended.",english
